name,key,id,url,status,potkey,potid,poturl,dois,comments,units,atom_style,pair_style,artifacts,symbols,elements
2025--Liu-Z--Mo-Re--LAMMPS--ipr1,bd95969d-733b-4e01-a113-cd1f693acb27,2025--Liu-Z--Mo-Re--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Liu-Z--Mo-Re--LAMMPS--ipr1,,fac95b51-c136-49c0-844a-20ef600afedd,2025--Liu-Z-Li-B-Guo-Y-et-al--Mo-Re,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Liu-Z-Li-B-Guo-Y-et-al--Mo-Re,['10.1016/j.commatsci.2025.114180'],"Potential 2025--Liu-Z--Mo-Re--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Liu-Z-Li-B-Guo-Y-et-al--Mo-Re/2025--Liu-Z--Mo-Re--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Liu-Z-Li-B-Guo-Y-et-al--Mo-Re/1/MoRe.eam.fs', 'label': None, 'filename': 'MoRe.eam.fs'}]","['Mo', 'Re']","['Mo', 'Re']"
2025--Mukhopadhyay-S--Ba-Pt--LAMMPS--ipr1,444ad695-5e08-477b-8a12-a1f1a88b85b7,2025--Mukhopadhyay-S--Ba-Pt--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Mukhopadhyay-S--Ba-Pt--LAMMPS--ipr1,,6da276e2-555f-4bca-b1fa-c66f318095f7,2025--Mukhopadhyay-S-Dinda-S-K-Singh-S-K-et-al--Ba-Pt,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Mukhopadhyay-S-Dinda-S-K-Singh-S-K-et-al--Ba-Pt,"['10.1115/1.4070121', '10.1115/1.4070120']","Potential 2025--Mukhopadhyay-S--Ba-Pt--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Mukhopadhyay-S-Dinda-S-K-Singh-S-K-et-al--Ba-Pt/2025--Mukhopadhyay-S--Ba-Pt--LAMMPS--ipr1.html
",metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Mukhopadhyay-S-Dinda-S-K-Singh-S-K-et-al--Ba-Pt/1/BaPt_SMSDSSMGSP.EAM', 'label': None, 'filename': 'BaPt_SMSDSSMGSP.EAM'}]","['Ba', 'Pt']","['Ba', 'Pt']"
2025--Mukhopadhyay-S--Ba-Rh--LAMMPS--ipr1,4de53a23-e74f-44d6-8231-6a85d38c9cd8,2025--Mukhopadhyay-S--Ba-Rh--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Mukhopadhyay-S--Ba-Rh--LAMMPS--ipr1,,abbf80a2-6845-49af-a0aa-7cabb24517f0,2025--Mukhopadhyay-S-Dinda-S-K-Pal-S--Ba-Rh,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Mukhopadhyay-S-Dinda-S-K-Pal-S--Ba-Rh,['10.1080/14786435.2025.2570919'],"Potential 2025--Mukhopadhyay-S--Ba-Rh--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Mukhopadhyay-S-Dinda-S-K-Pal-S--Ba-Rh/2025--Mukhopadhyay-S--Ba-Rh--LAMMPS--ipr1.html
",metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Mukhopadhyay-S-Dinda-S-K-Pal-S--Ba-Rh/1/BaRh_SMSDSP.EAM', 'label': None, 'filename': 'BaRh_SMSDSP.EAM'}]","['Ba', 'Rh']","['Ba', 'Rh']"
2025--Oliveira-D-S--Ga-P--LAMMPS--ipr1,0d130438-d1fb-4d1c-9b49-8e3207b84a6f,2025--Oliveira-D-S--Ga-P--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Oliveira-D-S--Ga-P--LAMMPS--ipr1,,f975ac9b-c8fe-4587-acb8-27faebd80949,2025--Oliveira-D-S-Kuritza-D-P-Zavarize-M-et-al--Ga-P,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Oliveira-D-S-Kuritza-D-P-Zavarize-M-et-al--Ga-P,['10.1021/acsanm.5c01892'],"Potential 2025--Oliveira-D-S--Ga-P--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Oliveira-D-S-Kuritza-D-P-Zavarize-M-et-al--Ga-P/2025--Oliveira-D-S--Ga-P--LAMMPS--ipr1.html
",metal,atomic,adp,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Oliveira-D-S-Kuritza-D-P-Zavarize-M-et-al--Ga-P/1/GaP.lammps', 'label': None, 'filename': 'GaP.lammps'}]","['Ga', 'P']","['Ga', 'P']"
2025--Ostovari-Moghaddam-A--Zr-Co--LAMMPS--ipr1,239e58b1-f59b-4acd-89c0-5b94ef363c8a,2025--Ostovari-Moghaddam-A--Zr-Co--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Ostovari-Moghaddam-A--Zr-Co--LAMMPS--ipr1,,e420af65-d732-46ad-9778-ba74ee0a9f04,2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Co,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Co,['10.1016/j.commatsci.2024.113534'],"Potential 2025--Ostovari-Moghaddam-A--Zr-Co--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Co/2025--Ostovari-Moghaddam-A--Zr-Co--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Co/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Co/1/ZrCo.meam', 'label': None, 'filename': 'ZrCo.meam'}]","['Zr', 'Co']","['Zr', 'Co']"
2025--Ostovari-Moghaddam-A--Zr-Fe--LAMMPS--ipr1,bca72e9c-47a2-45dd-a62b-ca8757029026,2025--Ostovari-Moghaddam-A--Zr-Fe--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Ostovari-Moghaddam-A--Zr-Fe--LAMMPS--ipr1,,c6e94d14-8e9e-46ce-8cb8-ec9bb300bb7f,2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Fe,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Fe,['10.1016/j.commatsci.2024.113534'],"Potential 2025--Ostovari-Moghaddam-A--Zr-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Fe/2025--Ostovari-Moghaddam-A--Zr-Fe--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Fe/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Fe/1/Zr-Fe.meam', 'label': None, 'filename': 'Zr-Fe.meam'}]","['Zr', 'Fe']","['Zr', 'Fe']"
2025--Ostovari-Moghaddam-A--Zr-Ni--LAMMPS--ipr1,837a7251-ce21-4a50-94e3-a2e6d59118aa,2025--Ostovari-Moghaddam-A--Zr-Ni--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Ostovari-Moghaddam-A--Zr-Ni--LAMMPS--ipr1,,44228357-78fa-4d2e-80ad-46fdd2c97b1c,2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Ni,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Ni,['10.1016/j.commatsci.2024.113534'],"Potential 2025--Ostovari-Moghaddam-A--Zr-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Ni/2025--Ostovari-Moghaddam-A--Zr-Ni--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Ni/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Ostovari-Moghaddam-A-Fereidonnejad-R-Moaddeli-M-et-al--Zr-Ni/1/Zr-Ni.meam', 'label': None, 'filename': 'Zr-Ni.meam'}]","['Zr', 'Ni']","['Zr', 'Ni']"
2025--Sharifi-H--Al--LAMMPS--ipr1,8b1b2210-0b6d-438c-b79d-42bcfff51aca,2025--Sharifi-H--Al--LAMMPS--ipr1,,,e410a03d-6ddf-4043-98fa-11968cd3f57d,2025--Sharifi-H-Wick-C-D--Al,,,"Potential 2025--Sharifi-H--Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Al/2025--Sharifi-H--Al--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Al/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Al/1/Al.meam', 'label': None, 'filename': 'Al.meam'}]",['Al'],['Al']
2025--Sharifi-H--Co--LAMMPS--ipr1,62b5d717-1f2a-4683-80cd-b0dc7b8f12af,2025--Sharifi-H--Co--LAMMPS--ipr1,,,aa20cf93-1483-4b06-a1b3-31772a379f20,2025--Sharifi-H-Wick-C-D--Co,,,"Potential 2025--Sharifi-H--Co--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co/2025--Sharifi-H--Co--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co/1/Co.meam', 'label': None, 'filename': 'Co.meam'}]",['Co'],['Co']
2025--Sharifi-H--Co-Al--LAMMPS--ipr1,d6a837c2-246d-4f2c-930c-2c28984b9001,2025--Sharifi-H--Co-Al--LAMMPS--ipr1,,,9f748b17-df47-4661-885c-66da3b4819e1,2025--Sharifi-H-Wick-C-D--Co-Al,,,"Potential 2025--Sharifi-H--Co-Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Al/2025--Sharifi-H--Co-Al--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Al/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Al/1/CoAl.meam', 'label': None, 'filename': 'CoAl.meam'}]","['Co', 'Al']","['Co', 'Al']"
2025--Sharifi-H--Co-Al-Mn--LAMMPS--ipr1,6b48e8a1-7f95-4053-82e6-b910f45c26a3,2025--Sharifi-H--Co-Al-Mn--LAMMPS--ipr1,,,d10ed069-5b3d-42cf-baf3-25046f34b924,2025--Sharifi-H-Wick-C-D--Co-Al-Mn,,,"Potential 2025--Sharifi-H--Co-Al-Mn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Al-Mn/2025--Sharifi-H--Co-Al-Mn--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Al-Mn/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Al-Mn/1/CoAlMn.meam', 'label': None, 'filename': 'CoAlMn.meam'}]","['Co', 'Al', 'Mn']","['Co', 'Al', 'Mn']"
2025--Sharifi-H--Co-Cu--LAMMPS--ipr1,bc125fae-0647-474a-bf10-6acb6f0a7a1c,2025--Sharifi-H--Co-Cu--LAMMPS--ipr1,,,2cf80c62-d02b-4f75-9ea4-4eb88feebadb,2025--Sharifi-H-Wick-C-D--Co-Cu,,,"Potential 2025--Sharifi-H--Co-Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Cu/2025--Sharifi-H--Co-Cu--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Cu/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Cu/1/CoCu.meam', 'label': None, 'filename': 'CoCu.meam'}]","['Co', 'Cu']","['Co', 'Cu']"
2025--Sharifi-H--Co-Mn--LAMMPS--ipr1,a9d3a622-d3db-4b05-8509-6ab0e519d324,2025--Sharifi-H--Co-Mn--LAMMPS--ipr1,,,2a315822-76df-4178-a3f1-ecc997996042,2025--Sharifi-H-Wick-C-D--Co-Mn,,,"Potential 2025--Sharifi-H--Co-Mn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Mn/2025--Sharifi-H--Co-Mn--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Mn/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Mn/1/CoMn.meam', 'label': None, 'filename': 'CoMn.meam'}]","['Co', 'Mn']","['Co', 'Mn']"
2025--Sharifi-H--Co-Ni--LAMMPS--ipr1,021da2dd-9475-417a-90b1-df8115b590f4,2025--Sharifi-H--Co-Ni--LAMMPS--ipr1,,,a1d99e48-5570-4810-8f3f-ca0a94c7958f,2025--Sharifi-H-Wick-C-D--Co-Ni,,,"Potential 2025--Sharifi-H--Co-Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Ni/2025--Sharifi-H--Co-Ni--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ni/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ni/1/CoNi.meam', 'label': None, 'filename': 'CoNi.meam'}]","['Co', 'Ni']","['Co', 'Ni']"
2025--Sharifi-H--Co-Ti--LAMMPS--ipr1,48ebf739-085e-4d14-b3b3-4fdd1ef89a98,2025--Sharifi-H--Co-Ti--LAMMPS--ipr1,,,71289415-d2bc-450d-a4d8-6955cfdeaab4,2025--Sharifi-H-Wick-C-D--Co-Ti,,,"Potential 2025--Sharifi-H--Co-Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Ti/2025--Sharifi-H--Co-Ti--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ti/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ti/1/CoTi.meam', 'label': None, 'filename': 'CoTi.meam'}]","['Co', 'Ti']","['Co', 'Ti']"
2025--Sharifi-H--Co-Ti-Al--LAMMPS--ipr1,0a7063b2-b781-4eda-9cc8-d21241b8499a,2025--Sharifi-H--Co-Ti-Al--LAMMPS--ipr1,,,bb9070da-9e29-4376-af69-fe42499d13a7,2025--Sharifi-H-Wick-C-D--Co-Ti-Al,,,"Potential 2025--Sharifi-H--Co-Ti-Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Ti-Al/2025--Sharifi-H--Co-Ti-Al--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ti-Al/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ti-Al/1/CoTiAl.meam', 'label': None, 'filename': 'CoTiAl.meam'}]","['Co', 'Ti', 'Al']","['Co', 'Ti', 'Al']"
2025--Sharifi-H--Co-Ti-Mn--LAMMPS--ipr1,96c37859-921a-4ca6-8ff5-87366ad931e1,2025--Sharifi-H--Co-Ti-Mn--LAMMPS--ipr1,,,081b1424-ba6a-4826-8522-f1d766f1ee64,2025--Sharifi-H-Wick-C-D--Co-Ti-Mn,,,"Potential 2025--Sharifi-H--Co-Ti-Mn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-Ti-Mn/2025--Sharifi-H--Co-Ti-Mn--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ti-Mn/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-Ti-Mn/1/CoTiMn.meam', 'label': None, 'filename': 'CoTiMn.meam'}]","['Co', 'Ti', 'Mn']","['Co', 'Ti', 'Mn']"
2025--Sharifi-H--Co-W--LAMMPS--ipr1,f3268c5c-64e6-4b14-a3ec-7909a73bc312,2025--Sharifi-H--Co-W--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/2025--Sharifi-H--Co-W--LAMMPS--ipr1,,bb73b76e-961e-4ddb-a66d-56007cd838ca,2025--Sharifi-H-Wick-C-D--Co-W,https://potentials.nist.gov/pid/rest/local/potentials/potential.2025--Sharifi-H-Wick-C-D--Co-W,['10.1016/j.commatsci.2025.113877'],"Potential 2025--Sharifi-H--Co-W--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Co-W/2025--Sharifi-H--Co-W--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-W/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Co-W/1/CoW.meam', 'label': None, 'filename': 'CoW.meam'}]","['Co', 'W']","['Co', 'W']"
2025--Sharifi-H--Cr--LAMMPS--ipr1,7d8674a9-28cb-46ec-b5c6-e28daea57eb2,2025--Sharifi-H--Cr--LAMMPS--ipr1,,,6aa71feb-41de-4333-8e12-91388430d394,2025--Sharifi-H-Wick-C-D--Cr,,,"Potential 2025--Sharifi-H--Cr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Cr/2025--Sharifi-H--Cr--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr/1/Cr.meam', 'label': None, 'filename': 'Cr.meam'}]",['Cr'],['Cr']
2025--Sharifi-H--Cr-Al--LAMMPS--ipr1,8d89d05c-83ae-42ef-b8b4-747aaa64ecde,2025--Sharifi-H--Cr-Al--LAMMPS--ipr1,,,cc6b2e50-a6dc-4447-8748-a6795dbe59f7,2025--Sharifi-H-Wick-C-D--Cr-Al,,,"Potential 2025--Sharifi-H--Cr-Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Cr-Al/2025--Sharifi-H--Cr-Al--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Al/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Al/1/CrAl.meam', 'label': None, 'filename': 'CrAl.meam'}]","['Cr', 'Al']","['Cr', 'Al']"
2025--Sharifi-H--Cr-Al-Fe--LAMMPS--ipr1,a4770fb9-71a9-420f-934c-b88067cc0f23,2025--Sharifi-H--Cr-Al-Fe--LAMMPS--ipr1,,,7f551f84-a578-4168-b6fe-29066f1dc0e3,2025--Sharifi-H-Wick-C-D--Cr-Al-Fe,,,"Potential 2025--Sharifi-H--Cr-Al-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Cr-Al-Fe/2025--Sharifi-H--Cr-Al-Fe--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Al-Fe/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Al-Fe/1/CrAlFe.meam', 'label': None, 'filename': 'CrAlFe.meam'}]","['Cr', 'Al', 'Fe']","['Cr', 'Al', 'Fe']"
2025--Sharifi-H--Cr-Al-Mn--LAMMPS--ipr1,0f6d5973-bcb4-42b6-87e3-bc51be13f4db,2025--Sharifi-H--Cr-Al-Mn--LAMMPS--ipr1,,,5a15ca22-7110-4df4-afff-da7ca4045ea5,2025--Sharifi-H-Wick-C-D--Cr-Al-Mn,,,"Potential 2025--Sharifi-H--Cr-Al-Mn--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Cr-Al-Mn/2025--Sharifi-H--Cr-Al-Mn--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Al-Mn/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Al-Mn/1/CrAlMn.meam', 'label': None, 'filename': 'CrAlMn.meam'}]","['Cr', 'Al', 'Mn']","['Cr', 'Al', 'Mn']"
2025--Sharifi-H--Cr-Co--LAMMPS--ipr1,34bc193e-113d-43db-8ccc-19dbd72133b9,2025--Sharifi-H--Cr-Co--LAMMPS--ipr1,,,d0bac912-6aae-46ae-b5b7-2d103b79c6aa,2025--Sharifi-H-Wick-C-D--Cr-Co,,,"Potential 2025--Sharifi-H--Cr-Co--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Cr-Co/2025--Sharifi-H--Cr-Co--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Co/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Co/1/CrCo.meam', 'label': None, 'filename': 'CrCo.meam'}]","['Cr', 'Co']","['Cr', 'Co']"
2025--Sharifi-H--Cr-Co-Al--LAMMPS--ipr1,45b606c7-d8f4-4e78-85e1-943d6cbbf1f2,2025--Sharifi-H--Cr-Co-Al--LAMMPS--ipr1,,,bf01ab6d-7b0f-480a-ad45-327fc8211556,2025--Sharifi-H-Wick-C-D--Cr-Co-Al,,,"Potential 2025--Sharifi-H--Cr-Co-Al--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Cr-Co-Al/2025--Sharifi-H--Cr-Co-Al--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Co-Al/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Co-Al/1/CrCoAl.meam', 'label': None, 'filename': 'CrCoAl.meam'}]","['Cr', 'Co', 'Al']","['Cr', 'Co', 'Al']"
2025--Sharifi-H--Cr-Co-Fe--LAMMPS--ipr1,62726a74-8989-4c0b-aeec-7e6e97c584ff,2025--Sharifi-H--Cr-Co-Fe--LAMMPS--ipr1,,,9ce62e9b-ec51-4779-b02f-8a9c7581cbc0,2025--Sharifi-H-Wick-C-D--Cr-Co-Fe,,,"Potential 2025--Sharifi-H--Cr-Co-Fe--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/2025--Sharifi-H-Wick-C-D--Cr-Co-Fe/2025--Sharifi-H--Cr-Co-Fe--LAMMPS--ipr1.html
",metal,atomic,meam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Co-Fe/1/library.meam', 'label': None, 'filename': 'library.meam'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/2025--Sharifi-H-Wick-C-D--Cr-Co-Fe/1/CrCoFe.meam', 'label': None, 'filename': 'CrCoFe.meam'}]","['Cr', 'Co', 'Fe']","['Cr', 'Co', 'Fe']"
